sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceTaxonKingdomName	sourceTaxonPhylumName	sourceTaxonClassName	sourceTaxonOrderName	sourceTaxonFamilyName	sourceTaxonGenusName	sourceTaxonSpecificEpithetName	sourceTaxonSubspecificEpithetName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetTaxonKingdomName	targetTaxonPhylumName	targetTaxonClassName	targetTaxonOrderName	targetTaxonFamilyName	targetTaxonGenusName	targetTaxonSpecificEpithetName	targetTaxonSubspecificEpithetName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	targetPhysiologicalStateId	targetPhysiologicalStateName	habitatId	habitatName	localityId	localityName	decimalLatitude	decimalLongitude	depth	altitude	observationDateTime	referenceDoi	referenceUrl	referenceCitation
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11T22:09:04			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11T22:09:05			
	ITIS:115081	Chrysopidae															RO:0002454	hasHost			Citrus																		Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11T22:18:44			
		Altica															RO:0002470	eats		GBIF:8109957	Eulobus californicus						Eulobus	californicus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-04-02			
		Altica															RO:0002470	eats		GBIF:3188809	Oenothera cespitosa						Oenothera	cespitosa											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-04-02			
	ITIS:117556	Geometridae															RO:0002470	eats		GBIF:2927060	Salvia columbariae						Salvia	columbariae											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-04-02			
	ITIS:117556	Geometridae															RO:0002470	eats		GBIF:2927060	Salvia columbariae						Salvia	columbariae											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-04-02			
	ITIS:117556	Geometridae															RO:0002470	eats		GBIF:2927060	Salvia columbariae						Salvia	columbariae											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-04-02			
	ITIS:117556	Geometridae															RO:0002470	eats		GBIF:2927060	Salvia columbariae						Salvia	columbariae											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-04-02			
	ITIS:117556	Geometridae															RO:0002470	eats		GBIF:2927060	Salvia columbariae						Salvia	columbariae											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-04-02			
	ITIS:117556	Geometridae															RO:0002470	eats		GBIF:2927060	Salvia columbariae						Salvia	columbariae											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-04-02			
	GBIF:2008759	Apiomerus flaviventris						Apiomerus	flaviventris								RO:0002437	interactsWith		GBIF:2008759	Apiomerus flaviventris						Apiomerus	flaviventris											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-04-30			
	GBIF:1790240	Melipotis acontioides						Melipotis	acontioides								RO:0002622	visitsFlowersOf		GBIF:3170301	Asclepias subulata						Asclepias	subulata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-05-11			
	GBIF:1790240	Melipotis acontioides						Melipotis	acontioides								RO:0002622	visitsFlowersOf		GBIF:3170301	Asclepias subulata						Asclepias	subulata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-05-11			
	GBIF:1790240	Melipotis acontioides						Melipotis	acontioides								RO:0002622	visitsFlowersOf		GBIF:3170301	Asclepias subulata						Asclepias	subulata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-05-11			
	GBIF:1790240	Melipotis acontioides						Melipotis	acontioides								RO:0002622	visitsFlowersOf		GBIF:3170301	Asclepias subulata						Asclepias	subulata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-05-11			
		Corimelaena															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
		Corimelaena															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
		Corimelaena															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
		Corimelaena															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
		Corimelaena															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
		Corimelaena															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
		Corimelaena															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
	ITIS:717734	Tupiocoris															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
		Corimelaena															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
		Corimelaena															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
		Corimelaena															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
		Aphidae															RO:0002470	eats		ITIS:31700	Amsinckia																		Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
	GBIF:3084408	Lophocereus schottii						Lophocereus	schottii								RO:0002437	interactsWith		GBIF:1317320	Brachymyrmex patagonicus						Brachymyrmex	patagonicus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
	GBIF:3084408	Lophocereus schottii						Lophocereus	schottii								RO:0002437	interactsWith		GBIF:1317320	Brachymyrmex patagonicus						Brachymyrmex	patagonicus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
	GBIF:3084408	Lophocereus schottii						Lophocereus	schottii								RO:0002437	interactsWith		GBIF:1317320	Brachymyrmex patagonicus						Brachymyrmex	patagonicus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
	GBIF:3084408	Lophocereus schottii						Lophocereus	schottii								RO:0002437	interactsWith		GBIF:1317320	Brachymyrmex patagonicus						Brachymyrmex	patagonicus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
	GBIF:3084408	Lophocereus schottii						Lophocereus	schottii								RO:0002437	interactsWith		GBIF:1317320	Brachymyrmex patagonicus						Brachymyrmex	patagonicus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
	GBIF:3084408	Lophocereus schottii						Lophocereus	schottii								RO:0002437	interactsWith		GBIF:1317320	Brachymyrmex patagonicus						Brachymyrmex	patagonicus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-24			
	GBIF:2056098	Stobaera concinna						Stobaera	concinna								RO:0002470	eats		GBIF:3110605	Ambrosia ambrosioides						Ambrosia	ambrosioides											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-25			
	GBIF:2056098	Stobaera concinna						Stobaera	concinna								RO:0002470	eats		GBIF:3110605	Ambrosia ambrosioides						Ambrosia	ambrosioides											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-25			
		Aphidae															RO:0002470	eats		ITIS:23062	Brassica oleracea						Brassica	oleracea											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-30			
		Aphidae															RO:0002470	eats		ITIS:23062	Brassica oleracea						Brassica	oleracea											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-30			
		Aphidae															RO:0002470	eats		ITIS:23062	Brassica oleracea						Brassica	oleracea											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-30			
		Aphidae															RO:0002470	eats		ITIS:23062	Brassica oleracea						Brassica	oleracea											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-30			
	GBIF:2072196	Aphis nerii						Aphis	nerii								RO:0002470	eats		GBIF:3170301	Asclepias subulata						Asclepias	subulata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-03-30			
	ITIS:151815	Sarcophagidae															RO:0002437	interactsWith		ITIS:151815	Sarcophagidae																		Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-04-24			
	ITIS:151815	Sarcophagidae															RO:0002437	interactsWith		ITIS:151815	Sarcophagidae																		Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-04-24			
	ITIS:151815	Sarcophagidae															RO:0002437	interactsWith		ITIS:151815	Sarcophagidae																		Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-04-24			
	ITIS:151815	Sarcophagidae															RO:0002437	interactsWith		ITIS:151815	Sarcophagidae																		Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-04-24			
	GBIF:2157942	Latrodectus hesperus						Latrodectus	hesperus								RO:0002437	interactsWith		GBIF:2157942	Latrodectus hesperus						Latrodectus	hesperus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-06-22			
	GBIF:2157942	Latrodectus hesperus						Latrodectus	hesperus								RO:0002437	interactsWith		GBIF:2157942	Latrodectus hesperus						Latrodectus	hesperus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2025-06-22			
